"Datum","CH-Firma","CH-CIK","Atombombenhersteller","Wert in USD"
20220630,"Compagnie Lombard Odier SCmA",1615423,"HONEYWELL INTL INC",13916000
20220930,"Compagnie Lombard Odier SCmA",1615423,"HONEYWELL INTL INC",760000
20220930,"Compagnie Lombard Odier SCmA",1615423,"BOEING CO",1046000
20220930,"Compagnie Lombard Odier SCmA",1615423,"GENERAL DYNAMICS CORP",178000
20220930,"Compagnie Lombard Odier SCmA",1615423,"HONEYWELL INTL INC",33967000
20220930,"Compagnie Lombard Odier SCmA",1615423,"HUNTINGTON INGALLS INDS INC",126000
20220930,"Compagnie Lombard Odier SCmA",1615423,"LOCKHEED MARTIN CORP",1295000
20220930,"Compagnie Lombard Odier SCmA",1615423,"RAYTHEON TECHNOLOGIES CORP",382000
20220930,"Compagnie Lombard Odier SCmA",1615423,"HONEYWELL INTL INC",12959000
20220930,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"AEROJET ROCKETDYNE HLDGS INC",344000
20220930,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"BOEING CO",12641000
20220930,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"FLUOR CORP NEW",461000
20220930,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"GENERAL DYNAMICS CORP",11859000
20220930,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"HONEYWELL INTL INC",19628000
20220930,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"HUNTINGTON INGALLS INDS INC",5481000
20220930,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"JACOBS SOLUTIONS INC",3955000
20220930,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"RAYTHEON TECHNOLOGIES CORP",24464000
20220930,"Bank Julius Baer & Co. Ltd, Zurich",1544599,"BOEING CO",186000
20220930,"Bank Julius Baer & Co. Ltd, Zurich",1544599,"FLUOR CORP NEW",27000
20220930,"Bank Julius Baer & Co. Ltd, Zurich",1544599,"HONEYWELL INTL INC",272404000
20220930,"Bank Julius Baer & Co. Ltd, Zurich",1544599,"JACOBS SOLUTIONS INC",47000
20220930,"Bank Julius Baer & Co. Ltd, Zurich",1544599,"NORTHROP GRUMMAN CORP",16000
20220930,"Bank Julius Baer & Co. Ltd, Zurich",1544599,"RAYTHEON TECHNOLOGIES CORP",4986000
20220930,"GAM Holding AG",1438848,"HONEYWELL INTL INC",5392000
20220930,"UBS Group AG",1610520,"AEROJET ROCKETDYNE HLDGS INC",78000
20220930,"UBS Group AG",1610520,"AEROJET ROCKETDYNE HLDGS INC",1213000
20220930,"UBS Group AG",1610520,"AEROJET ROCKETDYNE HLDGS INC",47111000
20220930,"UBS Group AG",1610520,"BOEING CO",9000
20220930,"UBS Group AG",1610520,"BOEING CO",24000
20220930,"UBS Group AG",1610520,"BOEING CO",76000
20220930,"UBS Group AG",1610520,"BOEING CO",357000
20220930,"UBS Group AG",1610520,"BOEING CO",993000
20220930,"UBS Group AG",1610520,"BOEING CO",29528000
20220930,"UBS Group AG",1610520,"BOEING CO",29636000
20220930,"UBS Group AG",1610520,"BOEING CO",36633000
20220930,"UBS Group AG",1610520,"BOEING CO",92045000
20220930,"UBS Group AG",1610520,"BOEING CO",193314000
20220930,"UBS Group AG",1610520,"FLUOR CORP NEW",1241000
20220930,"UBS Group AG",1610520,"FLUOR CORP NEW",10985000
20220930,"UBS Group AG",1610520,"GENERAL DYNAMICS CORP",187000
20220930,"UBS Group AG",1610520,"GENERAL DYNAMICS CORP",347000
20220930,"UBS Group AG",1610520,"GENERAL DYNAMICS CORP",8034000
20220930,"UBS Group AG",1610520,"GENERAL DYNAMICS CORP",86109000
20220930,"UBS Group AG",1610520,"HONEYWELL INTL INC",10000
20220930,"UBS Group AG",1610520,"HONEYWELL INTL INC",134000
20220930,"UBS Group AG",1610520,"HONEYWELL INTL INC",274000
20220930,"UBS Group AG",1610520,"HONEYWELL INTL INC",1476000
20220930,"UBS Group AG",1610520,"HONEYWELL INTL INC",4128000
20220930,"UBS Group AG",1610520,"HONEYWELL INTL INC",5046000
20220930,"UBS Group AG",1610520,"HONEYWELL INTL INC",5826000
20220930,"UBS Group AG",1610520,"HONEYWELL INTL INC",27334000
20220930,"UBS Group AG",1610520,"HONEYWELL INTL INC",38286000
20220930,"UBS Group AG",1610520,"HONEYWELL INTL INC",57556000
20220930,"UBS Group AG",1610520,"HONEYWELL INTL INC",73767000
20220930,"UBS Group AG",1610520,"HONEYWELL INTL INC",620910000
20220930,"UBS Group AG",1610520,"HUNTINGTON INGALLS INDS INC",18000
20220930,"UBS Group AG",1610520,"HUNTINGTON INGALLS INDS INC",74000
20220930,"UBS Group AG",1610520,"HUNTINGTON INGALLS INDS INC",191000
20220930,"UBS Group AG",1610520,"HUNTINGTON INGALLS INDS INC",18844000
20220930,"UBS Group AG",1610520,"JACOBS SOLUTIONS INC",81000
20220930,"UBS Group AG",1610520,"JACOBS SOLUTIONS INC",108000
20220930,"UBS Group AG",1610520,"JACOBS SOLUTIONS INC",2801000
20220930,"UBS Group AG",1610520,"JACOBS SOLUTIONS INC",12871000
20220930,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",19000
20220930,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",46000
20220930,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",77000
20220930,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",268000
20220930,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",398000
20220930,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",664000
20220930,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",9665000
20220930,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",21555000
20220930,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",561131000
20220930,"UBS Group AG",1610520,"NORTHROP GRUMMAN CORP",7000
20220930,"UBS Group AG",1610520,"NORTHROP GRUMMAN CORP",188000
20220930,"UBS Group AG",1610520,"NORTHROP GRUMMAN CORP",254000
20220930,"UBS Group AG",1610520,"NORTHROP GRUMMAN CORP",481000
20220930,"UBS Group AG",1610520,"NORTHROP GRUMMAN CORP",7419000
20220930,"UBS Group AG",1610520,"NORTHROP GRUMMAN CORP",11053000
20220930,"UBS Group AG",1610520,"NORTHROP GRUMMAN CORP",97843000
20220930,"UBS Group AG",1610520,"RAYTHEON TECHNOLOGIES CORP",45000
20220930,"UBS Group AG",1610520,"RAYTHEON TECHNOLOGIES CORP",166000
20220930,"UBS Group AG",1610520,"RAYTHEON TECHNOLOGIES CORP",354000
20220930,"UBS Group AG",1610520,"RAYTHEON TECHNOLOGIES CORP",858000
20220930,"UBS Group AG",1610520,"RAYTHEON TECHNOLOGIES CORP",941000
20220930,"UBS Group AG",1610520,"RAYTHEON TECHNOLOGIES CORP",3389000
20220930,"UBS Group AG",1610520,"RAYTHEON TECHNOLOGIES CORP",11256000
20220930,"UBS Group AG",1610520,"RAYTHEON TECHNOLOGIES CORP",19424000
20220930,"UBS Group AG",1610520,"RAYTHEON TECHNOLOGIES CORP",46046000
20220930,"UBS Group AG",1610520,"RAYTHEON TECHNOLOGIES CORP",828039000
20220930,"UBS Group AG",1610520,"TEXTRON INC",116000
20220930,"UBS Group AG",1610520,"TEXTRON INC",1685000
20220930,"UBS Group AG",1610520,"TEXTRON INC",2989000
20220930,"Vontobel Holding Ltd.",1588340,"BOEING CO",3043000
20220930,"Vontobel Holding Ltd.",1588340,"GENERAL DYNAMICS CORP",5669000
20220930,"Vontobel Holding Ltd.",1588340,"GENERAL DYNAMICS CORP",22000
20220930,"Vontobel Holding Ltd.",1588340,"HONEYWELL INTL INC",1025000
20220930,"Vontobel Holding Ltd.",1588340,"HONEYWELL INTL INC",2410000
20220930,"Vontobel Holding Ltd.",1588340,"HONEYWELL INTL INC",301000
20220930,"Vontobel Holding Ltd.",1588340,"LOCKHEED MARTIN CORP",381000
20220930,"Vontobel Holding Ltd.",1588340,"LOCKHEED MARTIN CORP",578000
20220930,"Vontobel Holding Ltd.",1588340,"LOCKHEED MARTIN CORP",15000
20220930,"Vontobel Holding Ltd.",1588340,"NORTHROP GRUMMAN CORP",1391000
20220930,"Vontobel Holding Ltd.",1588340,"RAYTHEON TECHNOLOGIES CORP",12000
20220930,"Vontobel Holding Ltd.",1588340,"RAYTHEON TECHNOLOGIES CORP",1006000
20220930,"Lombard Odier Asset Management (Switzerland) SA",1535660,"HONEYWELL INTL INC",540000
20220930,"UBP Investment Advisors SA",1727588,"LOCKHEED MARTIN CORP",390000
20220930,"UBP Investment Advisors SA",1727588,"TEXTRON INC",440000
20220930,"Swiss National Bank",1582202,"AEROJET ROCKETDYNE HLDGS INC",6866000
20220930,"Swiss National Bank",1582202,"BOEING CO",294917000
20220930,"Swiss National Bank",1582202,"FLUOR CORP NEW",8380000
20220930,"Swiss National Bank",1582202,"GENERAL DYNAMICS CORP",216934000
20220930,"Swiss National Bank",1582202,"HONEYWELL INTL INC",492571000
20220930,"Swiss National Bank",1582202,"HUNTINGTON INGALLS INDS INC",38359000
20220930,"Swiss National Bank",1582202,"JACOBS SOLUTIONS INC",60468000
20220930,"Swiss National Bank",1582202,"NORTHROP GRUMMAN CORP",300979000
20220930,"Swiss National Bank",1582202,"RAYTHEON TECHNOLOGIES CORP",527622000
20220930,"PICTET ASSET MANAGEMENT SA",1361570,"AEROJET ROCKETDYNE HLDGS INC",214000
20220930,"PICTET ASSET MANAGEMENT SA",1361570,"BOEING CO",23207000
20220930,"PICTET ASSET MANAGEMENT SA",1361570,"BOEING CO",4313000
20220930,"PICTET ASSET MANAGEMENT SA",1361570,"FLUOR CORP NEW",243000
20220930,"PICTET ASSET MANAGEMENT SA",1361570,"GENERAL DYNAMICS CORP",8689000
20220930,"PICTET ASSET MANAGEMENT SA",1361570,"GENERAL DYNAMICS CORP",2843000
20220930,"PICTET ASSET MANAGEMENT SA",1361570,"HONEYWELL INTL INC",40102000
20220930,"PICTET ASSET MANAGEMENT SA",1361570,"HONEYWELL INTL INC",11979000
20220930,"PICTET ASSET MANAGEMENT SA",1361570,"HUNTINGTON INGALLS INDS INC",4091000
20220930,"PICTET ASSET MANAGEMENT SA",1361570,"HUNTINGTON INGALLS INDS INC",638000
20220930,"PICTET ASSET MANAGEMENT SA",1361570,"JACOBS SOLUTIONS INC",4520000
20220930,"PICTET ASSET MANAGEMENT SA",1361570,"JACOBS SOLUTIONS INC",873000
20220930,"PICTET ASSET MANAGEMENT SA",1361570,"LOCKHEED MARTIN CORP",7960000
20220930,"PICTET ASSET MANAGEMENT SA",1361570,"LOCKHEED MARTIN CORP",2884000
20220930,"PICTET ASSET MANAGEMENT SA",1361570,"NORTHROP GRUMMAN CORP",19215000
20220930,"PICTET ASSET MANAGEMENT SA",1361570,"NORTHROP GRUMMAN CORP",4059000
20220930,"PICTET ASSET MANAGEMENT SA",1361570,"RAYTHEON TECHNOLOGIES CORP",40964000
20220930,"PICTET ASSET MANAGEMENT SA",1361570,"RAYTHEON TECHNOLOGIES CORP",7790000
20220930,"PICTET ASSET MANAGEMENT SA",1361570,"TEXTRON INC",1316000
20220930,"PICTET ASSET MANAGEMENT SA",1361570,"TEXTRON INC",256000
20220930,"Banque Cantonale Vaudoise",1793755,"BOEING CO",1340000
20220930,"Banque Cantonale Vaudoise",1793755,"FLUOR CORP NEW",16000
20220930,"Banque Cantonale Vaudoise",1793755,"GENERAL DYNAMICS CORP",90000
20220930,"Banque Cantonale Vaudoise",1793755,"HONEYWELL INTL INC",5020000
20220930,"Banque Cantonale Vaudoise",1793755,"HUNTINGTON INGALLS INDS INC",415000
20220930,"Banque Cantonale Vaudoise",1793755,"JACOBS SOLUTIONS INC",228000
20220930,"Banque Cantonale Vaudoise",1793755,"LOCKHEED MARTIN CORP",87000
20220930,"Banque Cantonale Vaudoise",1793755,"NORTHROP GRUMMAN CORP",74000
20220930,"Banque Cantonale Vaudoise",1793755,"RAYTHEON TECHNOLOGIES CORP",3193000
20220930,"Pictet North America Advisors SA",1599576,"HONEYWELL INTL INC",763888000
20220930,"Pictet North America Advisors SA",1599576,"RAYTHEON TECHNOLOGIES CORP",886626000
20220930,"BANQUE PICTET & CIE SA",1535602,"HONEYWELL INTL INC",48382229
20220930,"BANQUE PICTET & CIE SA",1535602,"RAYTHEON TECHNOLOGIES CORP",1431650000
20220930,"Bellecapital International Ltd.",1600152,"BOEING CO",355000
20220930,"Bellecapital International Ltd.",1600152,"NORTHROP GRUMMAN CORP",703000
20220930,"Bellecapital International Ltd.",1600152,"GENERAL DYNAMICS CORP",279000
20221231,"Bank Julius Baer & Co. Ltd, Zurich",1544599,"BOEING CO",225
20221231,"Bank Julius Baer & Co. Ltd, Zurich",1544599,"FLUOR CORP NEW",38
20221231,"Bank Julius Baer & Co. Ltd, Zurich",1544599,"HONEYWELL INTL INC",352418
20221231,"Bank Julius Baer & Co. Ltd, Zurich",1544599,"RAYTHEON TECHNOLOGIES CORP",6070
20221231,"Pictet North America Advisors SA",1599576,"HONEYWELL INTL INC",980423
20221231,"Pictet North America Advisors SA",1599576,"RAYTHEON TECHNOLOGIES CORP",1093065
20221231,"Bellecapital International Ltd.",1600152,"BOEING CO",558707
20221231,"Bellecapital International Ltd.",1600152,"NORTHROP GRUMMAN CORP",815141
20221231,"Bellecapital International Ltd.",1600152,"GENERAL DYNAMICS CORP",325768
20221231,"Vontobel Holding Ltd.",1588340,"BOEING CO",2399584
20221231,"Vontobel Holding Ltd.",1588340,"GENERAL DYNAMICS CORP",6519090
20221231,"Vontobel Holding Ltd.",1588340,"GENERAL DYNAMICS CORP",161023
20221231,"Vontobel Holding Ltd.",1588340,"HONEYWELL INTL INC",352872
20221231,"Vontobel Holding Ltd.",1588340,"HONEYWELL INTL INC",853004
20221231,"Vontobel Holding Ltd.",1588340,"HONEYWELL INTL INC",3030285
20221231,"Vontobel Holding Ltd.",1588340,"JACOBS SOLUTIONS INC",1978513
20221231,"Vontobel Holding Ltd.",1588340,"JACOBS SOLUTIONS INC",1126497
20221231,"Vontobel Holding Ltd.",1588340,"LOCKHEED MARTIN CORP",379462
20221231,"Vontobel Holding Ltd.",1588340,"LOCKHEED MARTIN CORP",477733
20221231,"Vontobel Holding Ltd.",1588340,"NORTHROP GRUMMAN CORP",1486787
20221231,"Vontobel Holding Ltd.",1588340,"RAYTHEON TECHNOLOGIES CORP",1029767
20221231,"Compagnie Lombard Odier SCmA",1615423,"HONEYWELL INTL INC",347000
20221231,"Compagnie Lombard Odier SCmA",1615423,"BOEING CO",1855000
20221231,"Compagnie Lombard Odier SCmA",1615423,"GENERAL DYNAMICS CORP",209000
20221231,"Compagnie Lombard Odier SCmA",1615423,"HONEYWELL INTL INC",24825000
20221231,"Compagnie Lombard Odier SCmA",1615423,"HUNTINGTON INGALLS INDS INC",131000
20221231,"Compagnie Lombard Odier SCmA",1615423,"LOCKHEED MARTIN CORP",1630000
20221231,"Compagnie Lombard Odier SCmA",1615423,"RAYTHEON TECHNOLOGIES CORP",471000
20221231,"Compagnie Lombard Odier SCmA",1615423,"HONEYWELL INTL INC",0
20221231,"Compagnie Lombard Odier SCmA",1615423,"HONEYWELL INTL INC",10877000
20221231,"Banque Cantonale Vaudoise",1793755,"BOEING CO",2108
20221231,"Banque Cantonale Vaudoise",1793755,"FLUOR CORP NEW",21
20221231,"Banque Cantonale Vaudoise",1793755,"GENERAL DYNAMICS CORP",22
20221231,"Banque Cantonale Vaudoise",1793755,"HONEYWELL INTL INC",5281
20221231,"Banque Cantonale Vaudoise",1793755,"HUNTINGTON INGALLS INDS INC",433
20221231,"Banque Cantonale Vaudoise",1793755,"JACOBS SOLUTIONS INC",252
20221231,"Banque Cantonale Vaudoise",1793755,"LOCKHEED MARTIN CORP",109
20221231,"Banque Cantonale Vaudoise",1793755,"NORTHROP GRUMMAN CORP",86
20221231,"Banque Cantonale Vaudoise",1793755,"RAYTHEON TECHNOLOGIES CORP",5125
20221231,"GAM Holding AG",1438848,"HONEYWELL INTL INC",6898032
20221231,"Compagnie Lombard Odier SCmA",1615423,"HONEYWELL INTL INC",347
20221231,"Compagnie Lombard Odier SCmA",1615423,"BOEING CO",1855
20221231,"Compagnie Lombard Odier SCmA",1615423,"GENERAL DYNAMICS CORP",209
20221231,"Compagnie Lombard Odier SCmA",1615423,"HONEYWELL INTL INC",24825
20221231,"Compagnie Lombard Odier SCmA",1615423,"HUNTINGTON INGALLS INDS INC",131
20221231,"Compagnie Lombard Odier SCmA",1615423,"LOCKHEED MARTIN CORP",1630
20221231,"Compagnie Lombard Odier SCmA",1615423,"RAYTHEON TECHNOLOGIES CORP",471
20221231,"Compagnie Lombard Odier SCmA",1615423,"HONEYWELL INTL INC",0
20221231,"Compagnie Lombard Odier SCmA",1615423,"HONEYWELL INTL INC",10877
20221231,"UBS Group AG",1610520,"AEROJET ROCKETDYNE HLDGS INC",2165610
20221231,"UBS Group AG",1610520,"AEROJET ROCKETDYNE HLDGS INC",3713025
20221231,"UBS Group AG",1610520,"AEROJET ROCKETDYNE HLDGS INC",48249245
20221231,"UBS Group AG",1610520,"BOEING CO",14287
20221231,"UBS Group AG",1610520,"BOEING CO",120009
20221231,"UBS Group AG",1610520,"BOEING CO",561565
20221231,"UBS Group AG",1610520,"BOEING CO",776056
20221231,"UBS Group AG",1610520,"BOEING CO",1578210
20221231,"UBS Group AG",1610520,"BOEING CO",46455558
20221231,"UBS Group AG",1610520,"BOEING CO",87344618
20221231,"UBS Group AG",1610520,"BOEING CO",127590202
20221231,"UBS Group AG",1610520,"BOEING CO",131018070
20221231,"UBS Group AG",1610520,"BOEING CO",309851986
20221231,"UBS Group AG",1610520,"FLUOR CORP NEW",13200261
20221231,"UBS Group AG",1610520,"GENERAL DYNAMICS CORP",218089
20221231,"UBS Group AG",1610520,"GENERAL DYNAMICS CORP",405660
20221231,"UBS Group AG",1610520,"GENERAL DYNAMICS CORP",12405500
20221231,"UBS Group AG",1610520,"GENERAL DYNAMICS CORP",64536885
20221231,"UBS Group AG",1610520,"GENERAL DYNAMICS CORP",116861299
20221231,"UBS Group AG",1610520,"HONEYWELL INTL INC",38574
20221231,"UBS Group AG",1610520,"HONEYWELL INTL INC",192870
20221231,"UBS Group AG",1610520,"HONEYWELL INTL INC",323379
20221231,"UBS Group AG",1610520,"HONEYWELL INTL INC",367310
20221231,"UBS Group AG",1610520,"HONEYWELL INTL INC",704190
20221231,"UBS Group AG",1610520,"HONEYWELL INTL INC",4643024
20221231,"UBS Group AG",1610520,"HONEYWELL INTL INC",5893893
20221231,"UBS Group AG",1610520,"HONEYWELL INTL INC",7964888
20221231,"UBS Group AG",1610520,"HONEYWELL INTL INC",47424590
20221231,"UBS Group AG",1610520,"HONEYWELL INTL INC",72420756
20221231,"UBS Group AG",1610520,"HONEYWELL INTL INC",104642690
20221231,"UBS Group AG",1610520,"HONEYWELL INTL INC",143968883
20221231,"UBS Group AG",1610520,"HONEYWELL INTL INC",814604661
20221231,"UBS Group AG",1610520,"HUNTINGTON INGALLS INDS INC",17070
20221231,"UBS Group AG",1610520,"HUNTINGTON INGALLS INDS INC",76586
20221231,"UBS Group AG",1610520,"HUNTINGTON INGALLS INDS INC",187543
20221231,"UBS Group AG",1610520,"HUNTINGTON INGALLS INDS INC",199077
20221231,"UBS Group AG",1610520,"HUNTINGTON INGALLS INDS INC",22643087
20221231,"UBS Group AG",1610520,"JACOBS SOLUTIONS INC",120070
20221231,"UBS Group AG",1610520,"JACOBS SOLUTIONS INC",312422
20221231,"UBS Group AG",1610520,"JACOBS SOLUTIONS INC",12623199
20221231,"UBS Group AG",1610520,"JACOBS SOLUTIONS INC",14296014
20221231,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",27243
20221231,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",43784
20221231,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",48649
20221231,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",97298
20221231,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",97298
20221231,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",338111
20221231,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",836276
20221231,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",12064952
20221231,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",69957262
20221231,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",118719614
20221231,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",701489877
20221231,"UBS Group AG",1610520,"NORTHROP GRUMMAN CORP",8184
20221231,"UBS Group AG",1610520,"NORTHROP GRUMMAN CORP",218244
20221231,"UBS Group AG",1610520,"NORTHROP GRUMMAN CORP",557613
20221231,"UBS Group AG",1610520,"NORTHROP GRUMMAN CORP",6547320
20221231,"UBS Group AG",1610520,"NORTHROP GRUMMAN CORP",50142650
20221231,"UBS Group AG",1610520,"NORTHROP GRUMMAN CORP",117995255
20221231,"UBS Group AG",1610520,"RAYTHEON TECHNOLOGIES CORP",34313
20221231,"UBS Group AG",1610520,"RAYTHEON TECHNOLOGIES CORP",42285
20221231,"UBS Group AG",1610520,"RAYTHEON TECHNOLOGIES CORP",204262
20221231,"UBS Group AG",1610520,"RAYTHEON TECHNOLOGIES CORP",435066
20221231,"UBS Group AG",1610520,"RAYTHEON TECHNOLOGIES CORP",1058348
20221231,"UBS Group AG",1610520,"RAYTHEON TECHNOLOGIES CORP",1158259
20221231,"UBS Group AG",1610520,"RAYTHEON TECHNOLOGIES CORP",4228548
20221231,"UBS Group AG",1610520,"RAYTHEON TECHNOLOGIES CORP",62439204
20221231,"UBS Group AG",1610520,"RAYTHEON TECHNOLOGIES CORP",62873160
20221231,"UBS Group AG",1610520,"RAYTHEON TECHNOLOGIES CORP",85967592
20221231,"UBS Group AG",1610520,"RAYTHEON TECHNOLOGIES CORP",1027420299
20221231,"UBS Group AG",1610520,"TEXTRON INC",141175
20221231,"UBS Group AG",1610520,"TEXTRON INC",3825041
20221231,"UBS Group AG",1610520,"TEXTRON INC",11154965
20221231,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"AEROJET ROCKETDYNE HLDGS INC",481725
20221231,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"BOEING CO",17604133
20221231,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"FLUOR CORP NEW",590572
20221231,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"GENERAL DYNAMICS CORP",13058526
20221231,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"HONEYWELL INTL INC",23422347
20221231,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"HUNTINGTON INGALLS INDS INC",5466193
20221231,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"JACOBS SOLUTIONS INC",10922168
20221231,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"RAYTHEON TECHNOLOGIES CORP",28317647
20221231,"Swiss National Bank",1582202,"AEROJET ROCKETDYNE HLDGS INC",9776564
20221231,"Swiss National Bank",1582202,"BOEING CO",436755472
20221231,"Swiss National Bank",1582202,"FLUOR CORP NEW",11888380
20221231,"Swiss National Bank",1582202,"GENERAL DYNAMICS CORP",235070827
20221231,"Swiss National Bank",1582202,"HONEYWELL INTL INC",586774830
20221231,"Swiss National Bank",1582202,"HUNTINGTON INGALLS INDS INC",37347092
20221231,"Swiss National Bank",1582202,"JACOBS SOLUTIONS INC",62268302
20221231,"Swiss National Bank",1582202,"NORTHROP GRUMMAN CORP",325917405
20221231,"Swiss National Bank",1582202,"RAYTHEON TECHNOLOGIES CORP",605608911
20221231,"Ameliora Wealth Management Ltd.",1910168,"BOEING CO",38098
20221231,"Ameliora Wealth Management Ltd.",1910168,"HONEYWELL INTL INC",40931
20221231,"Ameliora Wealth Management Ltd.",1910168,"JACOBS SOLUTIONS INC",912532
20221231,"Ameliora Wealth Management Ltd.",1910168,"LOCKHEED MARTIN CORP",104109
20221231,"Ameliora Wealth Management Ltd.",1910168,"RAYTHEON TECHNOLOGIES CORP",68222
20221231,"Ameliora Wealth Management Ltd.",1910168,"TEXTRON INC",90766
20221231,"Lombard Odier Asset Management (Switzerland) SA",1535660,"HONEYWELL INTL INC",1178221
20221231,"Lombard Odier Asset Management (Switzerland) SA",1535660,"RAYTHEON TECHNOLOGIES CORP",436883
20221231,"BANQUE PICTET & CIE SA",1535602,"HONEYWELL INTL INC",62353585
20221231,"BANQUE PICTET & CIE SA",1535602,"RAYTHEON TECHNOLOGIES CORP",1706154
20221231,"PICTET ASSET MANAGEMENT SA",1361570,"AEROJET ROCKETDYNE HLDGS INC",468
20221231,"PICTET ASSET MANAGEMENT SA",1361570,"AEROJET ROCKETDYNE HLDGS INC",423
20221231,"PICTET ASSET MANAGEMENT SA",1361570,"BOEING CO",36532
20221231,"PICTET ASSET MANAGEMENT SA",1361570,"BOEING CO",6934
20221231,"PICTET ASSET MANAGEMENT SA",1361570,"FLUOR CORP NEW",656
20221231,"PICTET ASSET MANAGEMENT SA",1361570,"GENERAL DYNAMICS CORP",9875
20221231,"PICTET ASSET MANAGEMENT SA",1361570,"GENERAL DYNAMICS CORP",3324
20221231,"PICTET ASSET MANAGEMENT SA",1361570,"HONEYWELL INTL INC",51707
20221231,"PICTET ASSET MANAGEMENT SA",1361570,"HONEYWELL INTL INC",18070
20221231,"PICTET ASSET MANAGEMENT SA",1361570,"HUNTINGTON INGALLS INDS INC",3414
20221231,"PICTET ASSET MANAGEMENT SA",1361570,"HUNTINGTON INGALLS INDS INC",1231
20221231,"PICTET ASSET MANAGEMENT SA",1361570,"JACOBS SOLUTIONS INC",4862
20221231,"PICTET ASSET MANAGEMENT SA",1361570,"JACOBS SOLUTIONS INC",987
20221231,"PICTET ASSET MANAGEMENT SA",1361570,"LOCKHEED MARTIN CORP",10346
20221231,"PICTET ASSET MANAGEMENT SA",1361570,"LOCKHEED MARTIN CORP",5509
20221231,"PICTET ASSET MANAGEMENT SA",1361570,"NORTHROP GRUMMAN CORP",10
20221231,"PICTET ASSET MANAGEMENT SA",1361570,"NORTHROP GRUMMAN CORP",22466
20221231,"PICTET ASSET MANAGEMENT SA",1361570,"RAYTHEON TECHNOLOGIES CORP",93
20221231,"PICTET ASSET MANAGEMENT SA",1361570,"RAYTHEON TECHNOLOGIES CORP",51024
20221231,"PICTET ASSET MANAGEMENT SA",1361570,"TEXTRON INC",67
20221231,"PICTET ASSET MANAGEMENT SA",1361570,"TEXTRON INC",12
20221231,"LFA - Lugano Financial Advisors SA",1737871,"HONEYWELL INTL INC",48646
20230331,"Vontobel Holding Ltd.",1588340,"BOEING CO",1879581
20230331,"Vontobel Holding Ltd.",1588340,"GENERAL DYNAMICS CORP",173896
20230331,"Vontobel Holding Ltd.",1588340,"GENERAL DYNAMICS CORP",5590232
20230331,"Vontobel Holding Ltd.",1588340,"HONEYWELL INTL INC",2929678
20230331,"Vontobel Holding Ltd.",1588340,"HONEYWELL INTL INC",1610568
20230331,"Vontobel Holding Ltd.",1588340,"JACOBS SOLUTIONS INC",1974403
20230331,"Vontobel Holding Ltd.",1588340,"JACOBS SOLUTIONS INC",1889796
20230331,"Vontobel Holding Ltd.",1588340,"JACOBS SOLUTIONS INC",1889796
20230331,"Vontobel Holding Ltd.",1588340,"LOCKHEED MARTIN CORP",329966
20230331,"Vontobel Holding Ltd.",1588340,"LOCKHEED MARTIN CORP",1011642
20230331,"Vontobel Holding Ltd.",1588340,"NORTHROP GRUMMAN CORP",1877815
20230331,"Vontobel Holding Ltd.",1588340,"RAYTHEON TECHNOLOGIES CORP",1045305
20230331,"CREDIT SUISSE AG/",824468,"AEROJET ROCKETDYNE HLDGS INC",437901
